Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Crop,Soil_Type,Variety,Soil_Moisture
34.33,87.99,195.01,24.04425708,52.84886854,386.506434,Potato,Sandy,Yukon Gold,47.64
69.24,86.46,157.3,21.31280131,34.24486056,306.0922123,Sugarcane,Peaty,Co 86032,85
81.7,109.3,188.51,10.86666569,87.64659024,355.0725217,Rice,Loamy,Jasmine,85
59.61,65.65,81.38,43.64969474,73.17372521,132.8406785,Wheat,Saline,Soft Red,23.9
72.31,67.76,95.92,12.51510181,63.75422537,148.4734706,Rice,Peaty,Basmati,85
93.34,90.57,136.96,32.17882879,92.63680332,225.4476367,Sugarcane,Peaty,Co 99004,85
62.93,89.47,153.1,24.90854214,51.57237658,268.3767268,Potato,Clay,Russet,81.63
88.81,120,192.63,33.83199434,96.27276802,374.9481928,Tomato,Loamy,Roma,85
44.99,54.52,69.93,10.52901364,42.07225294,111.7552326,Wheat,Peaty,Hard Red,43.52
70.85,67.71,104.65,23.80454427,57.92231893,155.6544151,Rice,Silt,Jasmine,76.59
55.76,71.12,106.93,12.54925454,74.12216447,190.4877268,Wheat,Silt,Soft Red,54.94
52.12,42.03,50.23,11.33587466,51.35876709,41.59432547,Rice,Silt,Basmati,45.49
27.09,36.05,58.9,33.43081264,42.83874032,67.18464937,Tomato,Sandy,Roma,14.36
59.16,84.01,165.27,43.90429644,92.5494234,275.9561921,Potato,Sandy,Red,46.97
49.51,88.94,164.87,11.58390653,55.7008841,360.423723,Wheat,Saline,Hard Red,53.76
69.12,98.94,166.38,17.29653601,91.32609452,290.7540989,Potato,Silt,Russet,85
87.69,97.56,143.96,23.92939255,98.55608778,253.8883198,Rice,Clay,Jasmine,85
49.34,51.17,80.84,33.19030921,91.0334931,125.1306834,Wheat,Sandy,Soft Red,26.29
82.21,89.01,167.9,41.49113897,39.47313191,278.1729012,Sugarcane,Loamy,Co 86032,67.34
42.53,73.17,142,30.48329088,70.15743805,277.8020248,Tomato,Sandy,Beefsteak,40.63
33.99,48.83,88.2,16.7961753,74.17506389,97.90136565,Potato,Sandy,Russet,23.92
66.6,39.29,50.14,42.91780723,36.38795788,28.16832233,Sugarcane,Peaty,Co 99004,20.11
54.71,64.78,114.81,13.17101378,31.33348859,228.976108,Maize,Peaty,Sweet,65.42
48.43,39.69,40.84,38.55317556,34.31134916,35.41168612,Tomato,Silt,Beefsteak,16.56
63.07,62.75,92.82,39.8845528,43.76041505,114.3528842,Potato,Peaty,Yukon Gold,47.76
98.22,79.73,95.35,31.16209355,98.70098297,113.0544628,Rice,Loamy,Arborio,78.37
72.37,77.89,126.95,14.95087762,83.73499248,217.5281606,Maize,Loamy,Dent,52.31
63.15,53.05,77.29,34.62341763,51.46877049,104.0415182,Maize,Peaty,Sweet,35.4
67.94,101.57,162.24,13.18915519,79.5860315,312.1428262,Tomato,Loamy,Cherry,70.29
71.64,66.37,110.36,29.22746695,65.8370367,153.6893396,Maize,Loamy,Dent,38.82
89.3,76.39,98.07,15.07832039,95.51720183,100.8674834,Sugarcane,Loamy,Co 99004,71.27
95.45,90.42,131.04,31.95788493,95.92324988,207.7577796,Rice,Loamy,Jasmine,85
47.75,56.96,94.46,18.32998534,39.0590958,166.2954834,Maize,Saline,Sweet,29.99
86.8,113.33,190.45,32.68540687,75.1412785,375.4309324,Rice,Loamy,Basmati,85
58.17,93.18,175.23,10.85972543,53.9020166,377.7481132,Wheat,Silt,Hard Red,79.2
67.51,91.03,146.29,15.58076036,95.61462269,277.5552009,Wheat,Peaty,Hard Red,84.14
80.85,94.18,141.21,13.19474889,88.49992521,247.1262052,Rice,Loamy,Arborio,85
64.72,68,96.65,18.177476,62.23999849,146.5462401,Tomato,Loamy,Cherry,46.97
68.34,66.74,83.72,40.53138312,69.56618941,121.7061751,Wheat,Peaty,Hard Red,44.29
67.95,102.55,169.52,32.7903359,69.64078685,318.4127232,Potato,Saline,Russet,67.14
65.91,45.56,52.21,35.04776208,31.61426075,59.02859438,Rice,Clay,Arborio,43.83
51.16,39.3,39.24,33.01019252,56.59529844,30.63928688,Tomato,Silt,Roma,21.81
61.33,84.29,159.5,13.82053219,42.69132786,312.0765514,Rice,Peaty,Basmati,85
46.86,56.86,88.15,14.33256002,52.0641833,136.2333058,Potato,Saline,Yukon Gold,37.84
26.77,83.28,180.75,19.37180174,39.43926483,350.6809559,Potato,Sandy,Red,41.25
64.12,86.7,131.21,31.32602008,67.2121946,273.8628733,Wheat,Silt,Durum,59.66
70.27,86.31,129.98,44.55939153,52.41361428,243.971171,Tomato,Loamy,Cherry,49.7
76.68,68.14,96.95,21.1995178,61.15113487,121.2364525,Sugarcane,Loamy,Co 0238,56.36
49.31,60.08,116.17,22.90562214,64.16535684,168.1672447,Sugarcane,Sandy,Co 0238,38.57
72.11,97.93,146.37,41.97326243,83.15745271,286.7046879,Wheat,Silt,Hard Red,60.19
71.28,69.52,83.44,31.06790044,92.54163419,111.1745068,Tomato,Peaty,Beefsteak,66.14
43.24,37.54,67.57,15.92373141,31.98084928,102.3438809,Maize,Peaty,Flint,29.72
81.51,71.51,104.55,27.19893076,81.97935685,134.0949975,Sugarcane,Silt,Co 99004,69.74
69.05,92.23,138.4,23.26198727,76.20820537,269.0397196,Wheat,Loamy,Durum,49.9
42.12,43.27,60.63,29.64446269,95.39954078,63.05678677,Wheat,Sandy,Durum,18.41
50.67,50.79,79.41,33.56414943,72.63772204,104.4326541,Rice,Sandy,Jasmine,35.96
42.65,48.38,91.31,23.09386717,53.6022941,135.8946649,Rice,Sandy,Basmati,37.4
63.79,65.21,107.49,20.68108718,71.52857746,155.3055964,Maize,Loamy,Dent,36.85
64.17,81.16,137.77,29.98751433,75.36074783,257.2289345,Maize,Silt,Flint,61.47
55.51,97.9,168.13,16.84420684,70.74014252,366.3176304,Tomato,Saline,Cherry,69.3
78.01,116.23,191.55,44.55440177,71.99419354,368.5139066,Potato,Peaty,Russet,85
24.57,31.01,67.91,20.73488767,37.55054574,59.6793319,Potato,Sandy,Russet,15.22
58.54,81.9,143.7,15.87435088,58.39427817,245.1697191,Potato,Saline,Yukon Gold,62.25
86.2,95.72,152.64,39.89515799,50.6513664,275.026944,Rice,Loamy,Basmati,77.38
25.09,32.28,40.74,35.56880358,32.732191,50.42404447,Wheat,Sandy,Hard Red,8.73
73.59,81.03,139.03,14.26609418,57.42981046,235.5177878,Sugarcane,Peaty,Co 0238,85
58.38,56.88,73.05,26.85174478,87.01874484,113.3138061,Wheat,Silt,Soft Red,41
77.56,68.84,88.14,44.38394916,62.86018404,121.4328043,Rice,Silt,Basmati,68.91
67.52,76.62,112.44,28.75071028,66.93805844,179.4880994,Maize,Clay,Sweet,51.82
83.19,104.03,162.81,44.67578397,94.68032232,270.7056873,Potato,Silt,Yukon Gold,83.57
45.3,82.24,151.63,16.06034475,52.77348713,322.3193027,Wheat,Saline,Durum,48.63
55.97,44.83,51.1,15.06612251,59.96772343,48.66318799,Wheat,Loamy,Durum,23.2
57.71,63.71,102.77,37.29409539,39.37435644,161.6548435,Potato,Saline,Red,37.61
83.1,117.59,190.71,42.82569931,57.18147596,397.9481545,Rice,Clay,Basmati,85
73.58,104.06,189.72,12.48320589,49.19743891,381.130581,Rice,Loamy,Jasmine,85
76.86,92.31,169.3,39.39776435,38.74361271,318.6096747,Sugarcane,Saline,Co 86032,77.21
70.71,93.84,164.76,18.37559558,78.82103016,314.1918435,Maize,Peaty,Sweet,85
74.55,72.41,106.06,40.13610311,76.76595779,118.2214922,Potato,Clay,Red,53.91
71.46,71.76,103.57,37.29228856,36.69926487,153.0566081,Rice,Clay,Basmati,68.16
64.17,93.82,181.66,24.00704655,58.92954579,360.1470443,Maize,Silt,Sweet,76.96
59.52,93.68,145.39,29.72659083,70.17799484,306.3560726,Wheat,Silt,Hard Red,62.04
49.07,44.71,75.81,28.18859394,72.62338531,86.24014588,Rice,Sandy,Arborio,32.62
69.47,84.76,120.21,39.63498294,58.37911067,217.8842364,Tomato,Clay,Cherry,63.14
86.48,72.33,94.36,27.76230788,82.74475904,111.8649667,Sugarcane,Silt,Co 0238,74.06
38.3,54.66,110.12,13.79827383,38.5578504,207.0152149,Rice,Sandy,Arborio,48.24
76.38,50.7,61.32,10.39821483,90.72017958,31.51005385,Maize,Loamy,Flint,40.12
37.79,39.15,70.93,29.5970518,67.83126354,82.97683869,Maize,Sandy,Sweet,17.13
66.88,99.4,169.46,27.99681329,48.88368953,347.4329883,Tomato,Clay,Beefsteak,85
61.53,88.99,153.02,18.27167594,80.1060766,315.0316957,Tomato,Saline,Beefsteak,68.61
43.08,56.74,95.42,19.78222493,77.04220319,157.5629911,Wheat,Sandy,Soft Red,32.5
59.47,76.54,112.17,18.45065368,94.48508183,198.216503,Tomato,Saline,Roma,51.25
38.82,87.83,176.95,20.13397028,87.6675845,387.8850421,Wheat,Sandy,Soft Red,39.9
58.22,52.73,87.64,36.47857151,40.72358159,135.6459497,Maize,Peaty,Dent,41.91
62.46,50.24,66.5,40.40366555,71.53453582,86.75708548,Maize,Peaty,Flint,30.95
67.64,66.04,96.71,28.60656812,41.26926408,138.2731161,Rice,Peaty,Jasmine,79.81
47.53,81.29,161.03,10.69735735,38.93724856,329.2995257,Maize,Silt,Dent,66.56
46.17,46.51,86.59,23.83695369,88.92600379,112.7722513,Maize,Sandy,Sweet,26.57
62.09,68.02,98.2,34.8901561,55.08946752,156.2126614,Wheat,Clay,Soft Red,44.19
48,56.62,92.17,14.33058383,98.77856636,155.7038703,Tomato,Sandy,Cherry,41.47
64.44,81.43,145.86,24.05524302,94.30421938,262.2557088,Rice,Sandy,Jasmine,72.36
61.43,45.78,56.22,44.95883273,96.6160915,36.82250567,Rice,Sandy,Jasmine,29.72
56.29,67.14,112.98,15.04854532,79.76527361,189.4749719,Maize,Saline,Dent,41.43
76.88,101.83,185.12,32.75604511,35.55877175,398.0754682,Sugarcane,Peaty,Co 99004,85
69.71,96.5,171.47,24.00667216,69.57462903,339.2113879,Rice,Silt,Basmati,85
81.98,82.77,137.75,28.50128324,38.86003879,224.0838891,Sugarcane,Clay,Co 86032,85
68.59,93.58,155.91,42.19260661,38.49767036,324.3178616,Tomato,Peaty,Roma,82.58
62.24,68.28,86.38,17.97045316,88.32950423,132.0674455,Wheat,Peaty,Soft Red,55.29
63.63,64.16,75.38,43.28847702,81.17177241,96.87210707,Maize,Saline,Dent,24.7
63.3,96.71,177.83,12.79665988,38.27460167,376.4068596,Rice,Silt,Jasmine,85
75.79,106.05,179.43,36.12909541,49.6011921,364.0974141,Rice,Peaty,Jasmine,85
53.37,63.86,120.91,34.07340223,42.16572454,210.6668033,Sugarcane,Sandy,Co 99004,43.37
42.97,34.77,56.63,18.10653714,71.52613521,42.76428327,Sugarcane,Sandy,Co 0238,25.75
43.08,41.33,81.33,15.37347128,61.42865654,85.33296991,Sugarcane,Sandy,Co 86032,32.68
67,99.9,162.82,15.57277853,83.24485583,310.5199256,Wheat,Peaty,Soft Red,85
72.33,94.63,166.8,29.71510059,56.04615106,330.3382622,Rice,Silt,Basmati,85
59.55,65.36,104.07,44.30321625,58.06840029,142.3914751,Potato,Saline,Russet,32.73
29.51,44.05,104.45,12.721365,46.34346782,184.5241562,Maize,Sandy,Flint,25.07
49.31,62.59,115.18,20.35498625,79.8557961,190.1920079,Rice,Sandy,Arborio,56.99
63.09,72.22,115.56,17.67302483,89.84268891,164.207914,Potato,Saline,Red,58.08
67.54,66.6,75.53,26.61304337,87.84334701,100.3421394,Wheat,Peaty,Durum,54.27
69.28,49.84,65.36,40.18707546,60.98104861,41.9444747,Maize,Clay,Sweet,31.78
82.81,96.93,163.08,22.49495638,45.18042361,287.304899,Sugarcane,Loamy,Co 86032,85
62.84,61.13,90.5,20.46293078,59.29061834,128.2458166,Rice,Silt,Jasmine,71.11
43.24,79.71,150.17,20.34081186,38.93267994,287.8606187,Potato,Saline,Yukon Gold,50.04
48.7,52.43,83.17,12.28006159,54.340032,144.9378721,Wheat,Silt,Durum,40.17
68.37,79.2,140.83,35.98612363,39.38517225,258.8169455,Rice,Saline,Arborio,71.8
50.51,55.9,89.2,26.14306543,52.71962266,140.4945769,Maize,Saline,Dent,25.86
72.5,93.19,165.13,33.4630797,42.60879554,318.3369505,Maize,Clay,Flint,75.02
75.87,69.08,78.84,37.05796073,84.66926592,86.87580906,Tomato,Loamy,Roma,42.25
78.45,83.33,125.37,29.48385229,88.80996726,221.1263117,Tomato,Peaty,Roma,85
70.13,82.69,139.74,28.95822659,35.87310644,261.1636829,Sugarcane,Silt,Co 99004,80.65
67.21,85.8,151.81,35.27760778,32.42646746,288.3026234,Tomato,Loamy,Cherry,52.1
71.09,63.6,97.93,12.67893721,75.61375378,126.4950944,Maize,Clay,Dent,62.17
63.35,92.57,154.11,28.35458017,46.8340285,291.3268926,Tomato,Loamy,Cherry,61.46
93.12,101.81,161.17,44.29513512,94.2406837,313.7652195,Rice,Silt,Basmati,85
36.85,77.92,173,21.8204039,46.63711356,344.2881639,Maize,Sandy,Flint,40.51
39.72,90.75,188.32,34.86226221,35.18190378,354.1146948,Potato,Sandy,Russet,46.87
71.95,71.81,109.68,25.28553628,71.96369618,154.020614,Sugarcane,Saline,Co 99004,59.37
54.33,57.73,94.91,38.87924942,38.8712114,113.6749126,Potato,Saline,Red,30.58
80.73,64.9,92.51,37.77622804,77.46678789,101.7806128,Maize,Loamy,Flint,36.58
89.5,88.83,120.19,40.80834918,98.04860352,191.9208744,Rice,Clay,Arborio,85
25.76,46.73,93.08,11.66913482,70.86951435,159.6220301,Wheat,Sandy,Hard Red,23.99
48.74,68.14,112.79,14.45493911,61.48847927,207.8296505,Maize,Silt,Dent,49.51
49.64,34.27,50.66,18.78091078,89.15973075,27.68001513,Rice,Sandy,Basmati,36.25
46.44,38.82,78.39,41.23580091,43.02530649,106.7882593,Rice,Sandy,Basmati,24.1
41.2,61.88,114.86,16.41941133,80.08304249,211.6140479,Wheat,Sandy,Durum,36.42
56.98,65.84,97.41,19.57583619,53.3852211,160.0852315,Wheat,Loamy,Soft Red,34.67
36.57,67.81,131.51,11.87108126,67.30560457,284.6293272,Wheat,Sandy,Soft Red,40.77
71.15,85.67,147.84,33.36062218,74.55958266,269.5995003,Maize,Peaty,Dent,74.55
26.39,80.93,166.57,14.16782734,65.41662871,359.7249112,Wheat,Sandy,Soft Red,37.5
62.49,49.48,71.91,19.29292574,55.56015136,78.56621304,Rice,Silt,Jasmine,61.55
28.2,58.78,123.58,20.39517495,46.84140829,241.9770768,Wheat,Sandy,Hard Red,29.1
66.98,78.27,105.24,37.48724636,62.50939779,172.607047,Tomato,Peaty,Roma,67.3
84.66,89.22,132.21,40.97934055,68.08042853,206.5474446,Sugarcane,Clay,Co 86032,85
78.13,111.75,193.12,43.77636217,63.62199294,390.3326614,Tomato,Loamy,Cherry,73.04
61.47,80.41,151.19,20.16926881,31.01832303,284.0058877,Sugarcane,Silt,Co 99004,85
64.02,58.97,73.98,44.5451704,68.68590831,92.94518711,Tomato,Saline,Beefsteak,31.82
17.34,17.45,42.39,15.31840907,31.67414968,35.57852582,Wheat,Sandy,Soft Red,9.22
57.55,42.7,59.35,24.34219469,53.92021412,64.35538027,Rice,Saline,Basmati,41.19
41.22,72.7,133.19,11.70474408,95.95319107,224.8066024,Potato,Sandy,Yukon Gold,43.54
48.93,51.79,65.76,10.33431589,63.68781988,76.05618329,Tomato,Clay,Roma,41.74
50.87,68.72,115.92,39.6967323,97.33018156,198.0474427,Wheat,Sandy,Hard Red,29.97
65.04,83.44,153.37,17.126203,77.17628753,277.1742809,Maize,Saline,Sweet,56.57
30.41,73.76,152.57,44.51912607,32.5607583,320.6704076,Wheat,Sandy,Soft Red,27.85
93.34,105.45,171.01,38.99633808,97.61014471,327.2484269,Rice,Peaty,Arborio,85
55.82,69.08,92.55,23.09998029,50.45055718,166.7326105,Tomato,Clay,Beefsteak,59.42
67.7,65.18,69.92,29.64054754,91.47461188,74.4681801,Tomato,Peaty,Beefsteak,56.51
57.51,86.44,146.64,16.18789927,59.5633506,304.8129467,Wheat,Peaty,Durum,73.41
60.22,75.73,143.06,44.82847671,81.14289495,251.6096959,Rice,Sandy,Basmati,54.04
73.34,76.46,121.27,11.03540676,76.77053552,202.9207675,Rice,Clay,Arborio,85
68.69,64.39,100.2,40.21058022,84.86984544,133.230061,Maize,Silt,Dent,43.63
78.74,60.32,77.69,21.7971396,91.96098841,24.20825691,Potato,Loamy,Russet,42.25
62.34,80.24,154.56,23.72179873,96.71818187,296.0837366,Rice,Sandy,Jasmine,72.71
48.09,91.09,179.3,12.21887352,45.50978798,377.0247252,Maize,Saline,Flint,55.2
70.73,81.33,132.16,37.53046097,80.89515871,229.7756074,Maize,Saline,Sweet,44.64
52.66,64.23,128.94,14.83186384,59.38328059,225.1052945,Maize,Saline,Sweet,42.52
63.05,79.77,136.69,29.02527342,69.76120388,216.4592147,Potato,Silt,Red,63.62
74.41,54.64,53.88,43.85969981,78.21785418,23.70308752,Wheat,Loamy,Soft Red,21.85
60.66,90.24,164.91,29.64852967,44.2605657,295.0694749,Potato,Silt,Red,73.85
61.64,90.1,155.34,31.93119845,41.06922181,264.6431245,Potato,Clay,Yukon Gold,72.7
71.15,92.59,170.73,17.11829878,50.57017769,318.6390477,Sugarcane,Peaty,Co 0238,85
75.96,101.77,172.65,36.79731353,44.07543911,338.9869951,Sugarcane,Silt,Co 86032,85
42.86,52.83,87.4,10.82380359,55.482504,137.5935132,Maize,Silt,Sweet,41.26
59.74,49.44,59.38,44.21397399,66.00449739,44.69413643,Tomato,Peaty,Roma,32.93
64.65,95.27,182.99,30.05331949,75.57249557,386.9233783,Rice,Sandy,Arborio,81.75
85.59,65.84,87.68,24.38682158,69.90300522,94.28951222,Sugarcane,Peaty,Co 0238,78.55
61.44,92.71,155.66,38.25400843,33.08706949,314.474977,Tomato,Clay,Roma,75.22
68.97,83.72,119.11,26.35596316,96.92647192,217.8790441,Tomato,Saline,Beefsteak,56.5
69.75,53.16,75.48,37.73364841,48.45069402,66.83487804,Sugarcane,Saline,Co 86032,36.49
76.24,85.79,146.23,20.05300565,63.28595532,271.1547754,Tomato,Loamy,Roma,69.95
80.88,65.61,100.63,17.57283951,65.37277584,134.9406857,Sugarcane,Peaty,Co 86032,85
64.68,58.24,93.26,17.22760506,49.7869369,134.9964447,Sugarcane,Silt,Co 99004,61.87
82.36,70.56,105.49,30.87869133,71.10533075,132.7028866,Sugarcane,Peaty,Co 99004,85
80.05,104.74,175.55,19.32163849,97.24249413,338.3848512,Rice,Clay,Basmati,85
89.15,102.42,164.72,33.73233503,87.86594478,294.4539424,Sugarcane,Silt,Co 0238,85
76.42,59.25,67.89,17.42988135,95.59826816,44.3530259,Sugarcane,Silt,Co 0238,60.84
59.01,60.5,79.31,10.02580629,83.13905938,74.8632952,Potato,Clay,Red,59.1
78.29,67.13,90.02,42.82868032,55.37339287,113.1363325,Rice,Loamy,Jasmine,46.72
70.68,71.37,95.4,43.88585382,83.41005228,144.1117332,Wheat,Clay,Soft Red,45.77
89.58,103.92,171.01,41.68970303,77.04151809,322.5349177,Maize,Loamy,Sweet,63.24
89.24,73.04,107.1,35.90913993,69.51213139,128.1360891,Sugarcane,Peaty,Co 99004,82.91
53.73,79.53,140.1,41.87722487,94.94765782,244.881698,Tomato,Sandy,Beefsteak,42.12
44.09,88.79,172.11,18.83535796,78.85546773,367.8332646,Wheat,Sandy,Durum,47.58
62.15,87.52,156.54,24.62318404,66.74201849,312.7487851,Tomato,Silt,Cherry,79.07
63.69,94.08,163.56,25.53851161,42.61971216,345.3566148,Rice,Saline,Basmati,85
39.62,38.96,58.73,32.50844977,61.81336141,53.99093533,Wheat,Sandy,Soft Red,19.41
58.93,92.58,161.55,20.26879448,65.13997053,335.6251554,Tomato,Saline,Cherry,68.24
55.39,55.11,58.39,41.46715418,71.26783388,73.63833446,Wheat,Saline,Durum,17.32
66.1,56.45,82.32,35.44580942,41.035534,112.2674295,Sugarcane,Saline,Co 99004,42.05
35.05,29.84,60.39,28.29368445,65.63864224,30.08017909,Maize,Sandy,Dent,11.25
53.61,89.01,159.57,10.77460156,62.17832945,330.1641257,Wheat,Peaty,Hard Red,81.3
79.6,74.44,112.02,39.6304198,99.69045676,183.5413346,Maize,Saline,Dent,45.4
89.39,114.81,198.47,28.34354351,96.36682017,385.8845674,Maize,Clay,Sweet,85
74.52,102.14,173.31,38.79442727,70.86947911,328.7769494,Maize,Peaty,Dent,85
74.4,93.12,152.47,36.76834413,58.37913944,251.3222917,Potato,Clay,Yukon Gold,83.25
39.4,78.95,178.73,25.43277069,63.88734061,360.490838,Maize,Sandy,Sweet,38.7
32.21,36.54,54.54,35.02530449,50.46063907,43.33648212,Potato,Sandy,Russet,13.88
35.28,51,91.65,32.51460627,50.64885583,156.1891941,Maize,Sandy,Flint,21.16
60.56,95.31,154.01,36.26845392,40.8963214,296.9057652,Tomato,Loamy,Roma,47.83
65.68,74.21,108.17,36.06001871,58.28278372,188.1220607,Wheat,Loamy,Soft Red,34.09
59.83,50.21,73.59,43.47351922,32.89249518,106.6273868,Rice,Silt,Basmati,39.45
58.62,77.88,142.89,30.5498737,66.42918488,263.3927029,Sugarcane,Sandy,Co 86032,55.66
87.48,105.1,178.32,23.29424041,83.81508112,336.3326144,Sugarcane,Clay,Co 99004,85
52.27,58.23,93.59,13.72219437,34.35816731,137.9603163,Maize,Loamy,Sweet,32.51
60.01,66.27,90.13,25.56425916,93.18192196,128.8586662,Tomato,Saline,Cherry,41.38
79.03,93.18,141.85,37.85639002,95.74723377,253.4994018,Tomato,Peaty,Roma,85
72.35,83.32,123.24,43.02203642,68.80680055,230.6379199,Wheat,Peaty,Soft Red,60.4
81.38,83.88,122.12,30.04260416,57.50202282,193.4325685,Rice,Loamy,Jasmine,70.54
54.71,92.65,163.59,23.02478656,37.49020602,329.9013153,Tomato,Loamy,Cherry,55.19
74.63,83.56,140.83,15.51276309,84.50302258,250.7901328,Rice,Silt,Arborio,85
50.41,37.42,49.07,36.28673909,42.84087734,45.1728248,Wheat,Saline,Soft Red,19.85
61.09,50.26,73.59,20.65600628,39.43327306,76.01877959,Sugarcane,Loamy,Co 0238,24.89
75.62,93.6,166.05,25.539672,51.65328541,321.0373306,Sugarcane,Saline,Co 0238,85
26.45,80.27,160.74,29.46032038,36.16064665,365.8244175,Wheat,Sandy,Soft Red,31.66
93.77,97.56,147.52,38.60598476,92.27224899,276.7358492,Rice,Clay,Jasmine,85
60.81,58.92,79.84,30.582026,72.98188493,94.7439544,Maize,Silt,Flint,37.2
53.11,92.02,167.48,24.32537106,41.93431029,347.6113327,Tomato,Peaty,Roma,85
59.47,90.64,141.72,26.28127966,82.41508497,231.0657813,Potato,Saline,Red,53.99
66.46,89.56,131.97,16.25318813,95.25300199,237.1204307,Tomato,Silt,Beefsteak,77.11
62.07,92.03,162.04,24.2148704,70.50763934,288.9330938,Potato,Saline,Russet,61.2
73.35,94.67,173.2,10.73850233,70.77641114,341.31807,Sugarcane,Peaty,Co 0238,85
68.79,99.58,177.86,35.2429351,36.94886539,318.8037581,Potato,Loamy,Red,64.63
74.83,98.74,170.32,43.78114419,50.49386991,336.2776177,Sugarcane,Saline,Co 0238,74.81
77.38,91.32,141.75,43.91312761,73.39923128,259.9985986,Tomato,Clay,Beefsteak,78.98
51.85,51.82,69.27,17.22921872,66.77821072,97.68188423,Maize,Silt,Flint,38.5
60.95,49.82,68.1,18.68203323,59.05921505,77.07977792,Rice,Silt,Jasmine,58.9
52.69,50.76,71.62,35.83600829,49.4830224,91.73090297,Tomato,Silt,Beefsteak,32.86
58.52,87.13,157.54,17.27199416,75.07090426,314.6941083,Maize,Saline,Sweet,54.02
36.27,83.96,170.91,10.3665229,83.0951784,358.73449,Tomato,Sandy,Beefsteak,49.17
78.14,93.08,128.51,26.77886939,89.09426094,220.7453212,Tomato,Clay,Cherry,81.7
51.25,99.36,188.93,16.07048973,39.55148661,380.7537647,Potato,Silt,Red,84.41
70.29,91.34,157.16,36.51517401,31.16054243,314.1813318,Rice,Silt,Jasmine,85
75.5,59.07,70.84,11.46043509,93.98220695,49.24640601,Rice,Clay,Jasmine,77.71
51.75,60.58,89.76,14.77133183,66.96172529,148.5881644,Wheat,Silt,Hard Red,42.14
56.94,55.89,69.12,21.92235056,46.6351364,102.9639923,Tomato,Clay,Beefsteak,43.79
68.07,99.94,146.23,43.29340453,68.32966079,290.7734151,Tomato,Clay,Cherry,77.53
69.08,102.05,166,18.34193524,94.0678006,334.9054888,Wheat,Peaty,Hard Red,85
54.59,96.78,183.94,26.91791438,97.01509124,349.0656971,Potato,Sandy,Red,58.19
64.86,75.65,122.45,29.08810481,44.30186998,225.39604,Rice,Saline,Basmati,70.43
54.27,74.49,115.89,12.62610656,55.69227866,239.7494288,Wheat,Peaty,Durum,63.83
40.31,37.55,76.33,18.42319536,87.32406284,75.21869634,Maize,Sandy,Flint,23.17
78.68,107.24,193.3,29.5021967,50.46451232,394.5163506,Sugarcane,Peaty,Co 99004,85
35.41,68.3,139.18,41.50028461,35.34493274,242.0295982,Potato,Sandy,Russet,32.97
85.28,103.86,165.52,27.06253699,91.99716053,332.9476922,Rice,Silt,Jasmine,85
65.27,106.44,189.29,44.90723377,49.89607878,376.9099758,Potato,Saline,Yukon Gold,61.65
68.62,56.75,86.4,29.3850934,33.77161098,111.9461348,Sugarcane,Peaty,Co 0238,56.25
57.52,64.51,86.21,34.58092847,65.34017686,143.3474583,Tomato,Silt,Roma,42.94
67.57,86.79,151.03,29.05400401,77.5921886,285.8650878,Maize,Silt,Sweet,63.39
51.64,75.78,148.67,30.32008741,66.1501839,270.6973969,Rice,Sandy,Basmati,57.24
67.24,101.32,181.19,10.24088224,71.49412319,388.4138915,Maize,Peaty,Dent,85
63.87,53.68,71.83,22.20852227,72.67181461,72.60643757,Maize,Clay,Flint,41.67
34.94,66.93,120.73,31.48569316,51.40442166,242.7594835,Tomato,Sandy,Roma,32.4
83.21,102.16,191.48,23.38534054,64.86365239,369.1160868,Sugarcane,Saline,Co 0238,85
79.27,100.84,178.01,43.08830143,34.20719441,346.5832423,Sugarcane,Silt,Co 86032,85
62.86,89.94,162.74,10.78931931,42.60346072,329.951867,Sugarcane,Saline,Co 0238,80.99
50.92,47.94,47.91,29.44060967,45.70507258,49.1724874,Tomato,Saline,Beefsteak,26.76
74.19,80.84,136.55,26.63104514,38.18916667,227.3500782,Sugarcane,Loamy,Co 0238,59.88
